,Atleta,Equipe Janela Análise,Idade,Liga,Posição
3642,M. Risaldi,Madura United,27,INDO,EXTREMO
3643,Murilo,Barito Putera,29,INDO,EXTREMO
3644,T. Puhiri,Borneo FC,27,INDO,EXTREMO
3645,D. Sulistyawan,Bhayangkara F.C.,27,INDO,EXTREMO
3646,T. Marukawa,PSIS Semarang,27,INDO,EXTREMO
3647,Tavinho,Rans Nusantara,30,INDO,EXTREMO
3648,Paulo Gali,PSIS Semarang,19,INDO,EXTREMO
3649,P. Mbarga,Bali United,32,INDO,EXTREMO
3650,Ciro,Persib,35,INDO,EXTREMO
3651,S. Lilipaly,Borneo FC,34,INDO,EXTREMO
3652,Bruno,Persebaya Surabaya,25,INDO,EXTREMO
3653,J. Jankto,Cagliari,28,ITA1,EXTREMO
3654,N. Sansone,Lecce,32,ITA1,EXTREMO
3655,K. Urbański,Bologna,19,ITA1,EXTREMO
3656,Pedro,Lazio,36,ITA1,EXTREMO
3657,S. Żurkowski,Empoli,26,ITA1,EXTREMO
3658,S. Chukwueze,Milan,24,ITA1,EXTREMO
3659,G. Isaksen,Lazio,23,ITA1,EXTREMO
3660,G. Oristanio,Cagliari,21,ITA1,EXTREMO
3661,R. Sottil,Fiorentina,24,ITA1,EXTREMO
3662,C. Kouamé,Fiorentina,26,ITA1,EXTREMO
3663,Gabriel Strefezza,Como,27,ITA1,EXTREMO
3664,A. Miranchuk,Atalanta,28,ITA1,EXTREMO
3665,L. Banda,Lecce,23,ITA1,EXTREMO
3666,D. Berardi,Sassuolo,29,ITA1,EXTREMO
3667,F. Gelli,Frosinone,27,ITA1,EXTREMO
3668,D. Ndoye,Bologna,23,ITA1,EXTREMO
3669,M. Cancellieri,Empoli,22,ITA1,EXTREMO
3670,J. Ikoné,Fiorentina,26,ITA1,EXTREMO
3671,R. Orsolini,Bologna,27,ITA1,EXTREMO
3672,S. El Shaarawy,Roma,31,ITA1,EXTREMO
3673,N. González,Fiorentina,26,ITA1,EXTREMO
3674,A. Saelemaekers,Bologna,24,ITA1,EXTREMO
3675,R. Oudin,Lecce,27,ITA1,EXTREMO
3676,C. Ngonge,Napoli,24,ITA1,EXTREMO
3677,D. Lazović,Hellas Verona,33,ITA1,EXTREMO
3678,M. Zaccagni,Lazio,28,ITA1,EXTREMO
3679,P. Almqvist,Lecce,24,ITA1,EXTREMO
3680,M. Politano,Napoli,30,ITA1,EXTREMO
3681,N. Nández,Cagliari,28,ITA1,EXTREMO
3682,C. Pulišić,Milan,25,ITA1,EXTREMO
3683,Rafael Leão,Milan,24,ITA1,EXTREMO
3684,N. Cambiaghi,Empoli,23,ITA1,EXTREMO
3685,Felipe Anderson,Lazio,31,ITA1,EXTREMO
3686,K. Kvaratskhelia,Napoli,23,ITA1,EXTREMO
3687,A. Laurienté,Sassuolo,25,ITA1,EXTREMO
3688,M. Soulé,Frosinone,21,ITA1,EXTREMO
3689,Estanis Pedrola,Sampdoria,20,ITA2,EXTREMO
3690,I. Achik,Bari,23,ITA2,EXTREMO
3691,M. Chajia,Como,25,ITA2,EXTREMO
3692,N. Lella,Venezia,23,ITA2,EXTREMO
3693,A. Partipilo,Parma,29,ITA2,EXTREMO
3694,A. Florenzi,Cosenza,22,ITA2,EXTREMO
3695,Gabriel Strefezza,Como,27,ITA2,EXTREMO
3696,V. Parigini,Lecco,28,ITA2,EXTREMO
3697,R. Insigne,Palermo,30,ITA2,EXTREMO
3698,R. Ciervo,Südtirol,22,ITA2,EXTREMO
3699,F. Melegoni,Reggiana,25,ITA2,EXTREMO
3700,M. D'Alessandro,Pisa,33,ITA2,EXTREMO
3701,N. Girma,Reggiana,22,ITA2,EXTREMO
3702,A. Arena,Pisa,23,ITA2,EXTREMO
3703,V. Mihăilă,Parma,24,ITA2,EXTREMO
3704,F. Di Mariano,Palermo,28,ITA2,EXTREMO
3705,J. Antiste,Reggiana,21,ITA2,EXTREMO
3706,A. Benedyczak,Parma,23,ITA2,EXTREMO
3707,D. Verde,Spezia,27,ITA2,EXTREMO
3708,D. Sounas,Catanzaro,29,ITA2,EXTREMO
3709,M. Marras,Cosenza,30,ITA2,EXTREMO
3710,F. Di Francesco,Palermo,29,ITA2,EXTREMO
3711,N. Buso,Lecco,24,ITA2,EXTREMO
3712,D. Man,Parma,25,ITA2,EXTREMO
3713,L. da Cunha,Como,22,ITA2,EXTREMO
3714,D. Casiraghi,Südtirol,31,ITA2,EXTREMO
3715,J. Vandeputte,Catanzaro,28,ITA2,EXTREMO
3716,S. Ota,Albirex Niigata,28,JAP,EXTREMO
3717,S. Nakajima,Urawa Reds,29,JAP,EXTREMO
3718,Keijiro. Ogawa,Yokohama,31,JAP,EXTREMO
3719,S. Anzai,Tokyo,21,JAP,EXTREMO
3720,F. Yamada,Tokyo Verdy,22,JAP,EXTREMO
3721,T. Fujii,Kashima Antlers,25,JAP,EXTREMO
3722,K. Mizunuma,Yokohama F. Marinos,34,JAP,EXTREMO
3723,A. Yokoyama,Sagan Tosu,21,JAP,EXTREMO
3724,K. Yuruki,Vissel Kobe,28,JAP,EXTREMO
3725,K. Fujimoto,Machida Zelvia,25,JAP,EXTREMO
3726,R. Hirakawa,Júbilo Iwata,24,JAP,EXTREMO
3727,Welton Felipe,Gamba Osaka,26,JAP,EXTREMO
3728,Y. Hirakawa,Machida Zelvia,23,JAP,EXTREMO
3729,R. Miyaichi,Yokohama F. Marinos,31,JAP,EXTREMO
3730,M. Matsumoto,Júbilo Iwata,29,JAP,EXTREMO
3731,R. Sato,Avispa Fukuoka,25,JAP,EXTREMO
3732,R. Meshino,Gamba Osaka,25,JAP,EXTREMO
3733,Jean Patric,Vissel Kobe,27,JAP,EXTREMO
3734,R. Yamashita,Gamba Osaka,26,JAP,EXTREMO
3735,S. Kurata,Gamba Osaka,35,JAP,EXTREMO
3736,Y. Koizumi,Urawa Reds,27,JAP,EXTREMO
3737,N. Maeda,Urawa Reds,29,JAP,EXTREMO
3738,K. Kinoshita,Kashiwa Reysol,29,JAP,EXTREMO
3739,Y. Yamada,Kashiwa Reysol,23,JAP,EXTREMO
3740,T. Kanamori,Avispa Fukuoka,30,JAP,EXTREMO
3741,Juan Alano,Gamba Osaka,27,JAP,EXTREMO
3742,Marcinho,Kawasaki Frontale,29,JAP,EXTREMO
3743,S. Toshima,Kashiwa Reysol,28,JAP,EXTREMO
3744,E. Matsuda,Albirex Niigata,23,JAP,EXTREMO
3745,T. Sekine,Urawa Reds,29,JAP,EXTREMO
3746,H. Nakama,Kashima Antlers,32,JAP,EXTREMO
3747,K. Tawaratsumida,Tokyo,20,JAP,EXTREMO
3748,T. Okubo,Urawa Reds,25,JAP,EXTREMO
3749,J. Croux,Cerezo Osaka,30,JAP,EXTREMO
3750,Yan Matheus,Yokohama F. Marinos,25,JAP,EXTREMO
3751,Y. Komi,Albirex Niigata,21,JAP,EXTREMO
3752,Élber,Yokohama F. Marinos,31,JAP,EXTREMO
3753,T. Nakagawa,Tokyo,31,JAP,EXTREMO
3754,Y. Toyokawa,Kyoto Sanga,29,JAP,EXTREMO
3755,Capixaba,Cerezo Osaka,27,JAP,EXTREMO
3756,K. Konno,Avispa Fukuoka,26,JAP,EXTREMO
3757,Y. Higuchi,Kashima Antlers,27,JAP,EXTREMO
3758,A. Ienaga,Kawasaki Frontale,37,JAP,EXTREMO
3759,Y. Iwasaki,Avispa Fukuoka,25,JAP,EXTREMO
3760,Matheus Sávio,Kashiwa Reysol,27,JAP,EXTREMO
3761,T. Morishima,Nagoya Grampus,27,JAP,EXTREMO
3762,Y. Muto,Vissel Kobe,31,JAP,EXTREMO
3763,Y. Naganuma,Sagan Tosu,27,JAP,EXTREMO
3764,Sang-Eun Shin,Daejeon Citizen,24,KOR,EXTREMO
3765,Chi-In Jeong,Gimcheon Sangmu,26,KOR,EXTREMO
3766,Lee Gwang-Hyeok,Suwon,28,KOR,EXTREMO
3767,Joo-Chan Kim,Suwon Bluewings,20,KOR,EXTREMO
3768,Sang-Hyub Lim,Seoul,35,KOR,EXTREMO
3769,Gabriel Tigrão,Gwangju,22,KOR,EXTREMO
3770,Lee Dong-Jun,Jeonbuk Motors,27,KOR,EXTREMO
3771,Yang Min-hyuk,Gangwon,18,KOR,EXTREMO
3772,Jefferson Galego,Gangwon,27,KOR,EXTREMO
3773,Anderson Oliveira,Suwon,25,KOR,EXTREMO
3774,M. Acosty,Suwon Bluewings,32,KOR,EXTREMO
3775,In-Soo Yu,Gangwon,29,KOR,EXTREMO
3776,Hong Yun-Sang,Pohang Steelers,22,KOR,EXTREMO
3777,Han-Gil Kim,Gwangju,28,KOR,EXTREMO
3778,J. Asani,Gwangju,29,KOR,EXTREMO
3779,Seung-Sub Kim,Jeju United,27,KOR,EXTREMO
3780,Kim Bo-Sub,Incheon United,26,KOR,EXTREMO
3781,Jeon Byung-Kwan,Jeonbuk Motors,21,KOR,EXTREMO
3782,Seung-Ho Park,Incheon United,20,KOR,EXTREMO
3783,V. Qazaishvili,Shandong Taishan,31,KOR,EXTREMO
3784,Um Won-Sang,Ulsan Hyundai,25,KOR,EXTREMO
3785,Lee Chung-Yong,Ulsan Hyundai,35,KOR,EXTREMO
3786,Sung-Dong Baek,Pohang Steelers,32,KOR,EXTREMO
3787,Han Kyo-Won,Jeonbuk Motors,33,KOR,EXTREMO
3788,Lucas Barcelos,Daegu,25,KOR,EXTREMO
3789,Willyan,Seoul,30,KOR,EXTREMO
3790,G. Ludwigson,Ulsan Hyundai,30,KOR,EXTREMO
3791,Moon Seon-Min,Jeonbuk Motors,31,KOR,EXTREMO
3792,Kim In-Sung,Pohang Steelers,34,KOR,EXTREMO
3793,Na Sang-Ho,Machida Zelvia,27,KOR,EXTREMO
3794,D. Kim,Gimcheon Sangmu,27,KOR,EXTREMO
3795,Eom Ji-Sung,Gwangju,22,KOR,EXTREMO
3796,In-Gyun Kim,Daejeon Citizen,25,KOR,EXTREMO
3797,Kim Seung-Dae,Daejeon Citizen,33,KOR,EXTREMO
3798,Reis,Jeju United,31,KOR,EXTREMO
3799,Jae-Hyun Go,Daegu,25,KOR,EXTREMO
3800,S. Saucedo,Juárez,27,MEX,EXTREMO
3801,A. Domínguez,Pachuca,19,MEX,EXTREMO
3802,E. Guerra,León,23,MEX,EXTREMO
3803,B. Samudio,Necaxa,28,MEX,EXTREMO
3804,J. Hernández,Pachuca,22,MEX,EXTREMO
3805,E. Armenta,Club Tijuana,22,MEX,EXTREMO
3806,M. Flores,Tigres UANL,20,MEX,EXTREMO
3807,L. García,Puebla,31,MEX,EXTREMO
3808,E. Álvarez,Club Tijuana,21,MEX,EXTREMO
3809,A. Medina,León,26,MEX,EXTREMO
3810,J. Corona,Monterrey,31,MEX,EXTREMO
3811,J. Rodríguez,Portland Timbers,30,MEX,EXTREMO
3812,A. Martínez,Talleres Córdoba,26,MEX,EXTREMO
3813,A. Medina,Mazatlán,26,MEX,EXTREMO
3814,J. Carrillo,Santos Laguna,22,MEX,EXTREMO
3815,E. Bello,Mazatlán,28,MEX,EXTREMO
3816,A. Solari,Atlas,32,MEX,EXTREMO
3817,O. Herrera,Tigres UANL,22,MEX,EXTREMO
3818,H. Jurado,Necaxa,19,MEX,EXTREMO
3819,M. Klimowicz,Atlético de San Luis,23,MEX,EXTREMO
3820,E. Rodríguez,Millonarios,23,MEX,EXTREMO
3821,I. Brizuela,Guadalajara,33,MEX,EXTREMO
3822,P. Pérez,Guadalajara,25,MEX,EXTREMO
3823,D. Álvarez,Puebla,29,MEX,EXTREMO
3824,B. Rodríguez,América,24,MEX,EXTREMO
3825,J. Sierra,Querétaro,27,MEX,EXTREMO
3826,D. Vergara,Santos Laguna,27,MEX,EXTREMO
3827,L. Suárez,Pumas UNAM,28,MEX,EXTREMO
3828,D. Medina,Santos Laguna,23,MEX,EXTREMO
3829,O. Idrissi,Pachuca,28,MEX,EXTREMO
3830,S. Salles-Lamonge,Atlético de San Luis,28,MEX,EXTREMO
3831,R. Fulgencio,Atlas,24,MEX,EXTREMO
3832,J. Colmán,Mazatlán,25,MEX,EXTREMO
3833,J. Cortizo,Monterrey,27,MEX,EXTREMO
3834,Vitinho,Atlético de San Luis,23,MEX,EXTREMO
3835,Y. Bárcenas,Mazatlán,30,MEX,EXTREMO
3836,D. Blanco,Club Tijuana,29,MEX,EXTREMO
3837,R. Sandoval,Querétaro,24,MEX,EXTREMO
3838,L. Quiñónes,Tigres UANL,32,MEX,EXTREMO
3839,Á. Mena,León,36,MEX,EXTREMO
3840,J. Meneses,Toluca,31,MEX,EXTREMO
3841,D. Lainez,Tigres UANL,23,MEX,EXTREMO
3842,J. Domínguez,Toluca,25,MEX,EXTREMO
3843,Aitor García,Juárez,30,MEX,EXTREMO
3844,J. Murillo,Atlas,28,MEX,EXTREMO
3845,M. Meza,Monterrey,31,MEX,EXTREMO
3846,K. Velasco,Puebla,27,MEX,EXTREMO
3847,A. Zendejas,América,26,MEX,EXTREMO
3848,P. Barrera,Querétaro,36,MEX,EXTREMO
3849,B. Garnica,Necaxa,27,MEX,EXTREMO
3850,E. Salvio,Pumas UNAM,33,MEX,EXTREMO
3851,C. Huerta,Pumas UNAM,23,MEX,EXTREMO
3852,R. Alvarado,Guadalajara,25,MEX,EXTREMO
3853,M. Elaz,FUS Rabat,27,MOR,EXTREMO
3854,B. Aouk,UTS Rabat,29,MOR,EXTREMO
3855,S. Zamrat,UTS Rabat,21,MOR,EXTREMO
3856,Y. Moukhlis,Youssoufia Berrechid,23,MOR,EXTREMO
3857,L. Diakité,FAR Rabat,32,MOR,EXTREMO
3858,S. Ahannach,UTS Rabat,28,MOR,EXTREMO
3859,A. Ballouchy,Chabab Mohammédia,21,MOR,EXTREMO
3860,M. Bakhkhach,Hassania Agadir,22,MOR,EXTREMO
3861,A. Lakhal,Moghreb Tétouan,27,MOR,EXTREMO
3862,A. Eddaou,UTS Rabat,25,MOR,EXTREMO
3863,H. El Houni,Wydad Casablanca,30,MOR,EXTREMO
3864,A. Azri,FUS Rabat,28,MOR,EXTREMO
3865,M. Ounajem,Wydad Casablanca,32,MOR,EXTREMO
3866,M. Lahtimi,Wydad Casablanca,23,MOR,EXTREMO
3867,S. Sellami,Youssoufia Berrechid,27,MOR,EXTREMO
3868,Z. El Ouasli,Ittihad Tanger,30,MOR,EXTREMO
3869,B. El Megri,Moghreb Tétouan,34,MOR,EXTREMO
3870,A. Forsy,Khemis Zemamra,25,MOR,EXTREMO
3871,H. El Janati,Maghreb Fès,25,MOR,EXTREMO
3872,A. Hasty,JS Soualem,32,MOR,EXTREMO
3873,M. El Khaloui,JS Soualem,26,MOR,EXTREMO
3874,A. Hammoudan,FAR Rabat,32,MOR,EXTREMO
3875,Y. Lamine,Moghreb Tétouan,24,MOR,EXTREMO
3876,S. Bouhra,Wydad Casablanca,24,MOR,EXTREMO
3877,B. Haba,Olympic Safi,27,MOR,EXTREMO
3878,M. Habbali,Khemis Zemamra,32,MOR,EXTREMO
3879,L. Mihrab,Chabab Mohammédia,27,MOR,EXTREMO
3880,Y. Elfahli,RSB Berkane,27,MOR,EXTREMO
3881,R. Lamkadem,UTS Rabat,26,MOR,EXTREMO
3882,A. Ennaffati,Raja Casablanca,29,MOR,EXTREMO
3883,Y. Najjari,Olympic Safi,28,MOR,EXTREMO
3884,Y. Bouzok,Raja Casablanca,27,MOR,EXTREMO
3885,Y. Mehri,RSB Berkane,24,MOR,EXTREMO
3886,H. Brija,Mouloudia Oujda,24,MOR,EXTREMO
3887,C. Faidi,Mouloudia Oujda,24,MOR,EXTREMO
3888,I. Riahi,Maghreb Fès,23,MOR,EXTREMO
3889,T. Gulliksen,Djurgården,20,NOR,EXTREMO
3890,I. Atanga,Aalesund,23,NOR,EXTREMO
3891,R. Vinge,Stabæk,23,NOR,EXTREMO
3892,K. Kabran,Poli Iaşi,30,NOR,EXTREMO
3893,S. Tibbling,Sarpsborg 08,29,NOR,EXTREMO
3894,C. Holse,Samsunspor,24,NOR,EXTREMO
3895,N. Sandberg,Sarpsborg 08,28,NOR,EXTREMO
3896,N. Žugelj,Bodø / Glimt,24,NOR,EXTREMO
3897,D. Håkans,Vålerenga,23,NOR,EXTREMO
3898,G. Koomson,Hapoel Petah Tikva,29,NOR,EXTREMO
3899,U. Mathisen,Brann,25,NOR,EXTREMO
3900,E. Frederiksen,Rosenborg,23,NOR,EXTREMO
3901,D. Gjengaar,New York RB,20,NOR,EXTREMO
3902,O. Kjærgaard,HamKam,25,NOR,EXTREMO
3903,J. Dunsby,Sandefjord,24,NOR,EXTREMO
3904,J. Nelson,Rosenborg,21,NOR,EXTREMO
3905,N. Castro,Brann,28,NOR,EXTREMO
3906,S. Svendsen,Viking,26,NOR,EXTREMO
3907,O. Blomberg,Brann,23,NOR,EXTREMO
3908,B. Kristensen,Aalesund,22,NOR,EXTREMO
3909,M. Mehnert,Strømsgodset,26,NOR,EXTREMO
3910,F. Børsting,Vendsyssel,29,NOR,EXTREMO
3911,M. Ingebrigtsen,Odds,27,NOR,EXTREMO
3912,A. Pellegrino,SJ Earthquakes,33,NOR,EXTREMO
3913,M. Maigaard,Cracovia Kraków,28,NOR,EXTREMO
3914,Danilo Al Saed,Sandefjord,25,NOR,EXTREMO
3915,J. Eskesen,Haugesund,25,NOR,EXTREMO
3916,F. Jørgensen,Odds,21,NOR,EXTREMO
3917,Z. Tripić,Viking,31,NOR,EXTREMO
3918,P. Arce,Sportivo Trinidense,32,PAR,EXTREMO
3919,H. Villalba,Libertad,29,PAR,EXTREMO
3920,R. Salinas,Ionikos,28,PAR,EXTREMO
3921,J. Iturbe,Cerro Porteño,30,PAR,EXTREMO
3922,D. Alegre,Sportivo Luqueño,30,PAR,EXTREMO
3923,R. Báez,General Caballero JLM,26,PAR,EXTREMO
3924,M. Machuca,Sportivo Trinidense,19,PAR,EXTREMO
3925,H. Lezcano,Carabobo,25,PAR,EXTREMO
3926,I. Torres,Goiás,33,PAR,EXTREMO
3927,A. Bareiro,Libertad,35,PAR,EXTREMO
3928,S. Fretes,Sportivo Luqueño,25,PAR,EXTREMO
3929,F. Brizuela,Olimpia,27,PAR,EXTREMO
3930,G. Caballero,Nacional Asunción,22,PAR,EXTREMO
3931,F. Vera,Sportivo Ameliano,25,PAR,EXTREMO
3932,H. Pérez,Unión Comercio,35,PAR,EXTREMO
3933,O. Gaona Lugo,Nacional Asunción,33,PAR,EXTREMO
3934,E. Alfonso,2 de Mayo,24,PAR,EXTREMO
3935,M. Acosta,Sol de América,23,PAR,EXTREMO
3936,R. Benítez,Athletico Paranaense,21,PAR,EXTREMO
3937,F. Velazco,Nacional Asunción,25,PAR,EXTREMO
3938,P. Delvalle,Sportivo Trinidense,30,PAR,EXTREMO
3939,S. Arce,General Caballero JLM,24,PAR,EXTREMO
3940,E. Vera,Libertad,23,PAR,EXTREMO
3941,H. Fernández,Olimpia,26,PAR,EXTREMO
3942,D. Fernández,Sportivo Luqueño,21,PAR,EXTREMO
3943,A. Franco,Olimpia,22,PAR,EXTREMO
3944,L. Melgarejo,Libertad,33,PAR,EXTREMO
3945,L. Ortiz,Sol de América,24,PAR,EXTREMO
3946,M. Martínez,Guaraní,29,PAR,EXTREMO
3947,R. Prieto,Guaraní,27,PAR,EXTREMO
3948,A. Samudio,Sportivo Ameliano,24,PAR,EXTREMO
3949,A. Contrera,Sportivo Ameliano,32,PAR,EXTREMO
3950,N. Maná,Sportivo Luqueño,30,PAR,EXTREMO
3951,Ó. Ruiz,Tacuary,33,PAR,EXTREMO
3952,J. Román,Sportivo Trinidense,34,PAR,EXTREMO
3953,C. Domínguez,Cerro Porteño,29,PAR,EXTREMO
3954,L. Comas,Sportivo Luqueño,29,PAR,EXTREMO
3955,F. Cardozo,Olimpia,23,PAR,EXTREMO
3956,D. Rodríguez,Tacuary,26,PAR,EXTREMO
3957,E. Lastre,Comerciantes Unidos,24,PER,EXTREMO
3958,E. Mero,Guayaquil City,25,PER,EXTREMO
3959,W. Corozo,Emelec,25,PER,EXTREMO
3960,B. Reyna,Belgrano,25,PER,EXTREMO
3961,B. Blando,Melgar,29,PER,EXTREMO
3962,K. Ruíz,UTC Cajamarca,29,PER,EXTREMO
3963,C. Fernández,UTC Cajamarca,29,PER,EXTREMO
3964,D. La Torre,Cienciano,22,PER,EXTREMO
3965,H. Pérez,Unión Comercio,35,PER,EXTREMO
3966,H. Arakaki,Alianza Atlético,26,PER,EXTREMO
3967,L. Carranza,Sport Boys,25,PER,EXTREMO
3968,J. Betancourt,Deportivo Garcilaso,29,PER,EXTREMO
3969,J. Cortés,Carlos Mannucci,29,PER,EXTREMO
3970,E. Benítez,César Vallejo,36,PER,EXTREMO
3971,A. Hohberg,Sporting Cristal,32,PER,EXTREMO
3972,L. Escalante,La Equidad,32,PER,EXTREMO
3973,A. Polar,Binacional,27,PER,EXTREMO
3974,G. Guerrero,Unión Comercio,31,PER,EXTREMO
3975,N. Silva,Cusco,34,PER,EXTREMO
3976,Ó. Pinto,Comerciantes Unidos,22,PER,EXTREMO
3977,J. Núñez,Cusco,20,PER,EXTREMO
3978,C. Techera,Sport Boys,31,PER,EXTREMO
3979,R. Fernández,Cusco,26,PER,EXTREMO
3980,A. Quintero,Plaza Amador,36,PER,EXTREMO
3981,L. Colitto,Cusco,29,PER,EXTREMO
3982,J. Núñez,Sport Huancayo,27,PER,EXTREMO
3983,G. Larios,Alianza Atlético,22,PER,EXTREMO
3984,S. González,Sporting Cristal,24,PER,EXTREMO
3985,J. Romagnoli,Cienciano,27,PER,EXTREMO
3986,C. López,Los Chankas,29,PER,EXTREMO
3987,F. Rodríguez,Cusco,33,PER,EXTREMO
3988,F. Zanelatto,Alianza Lima,24,PER,EXTREMO
3989,R. Sandoval,Atlético Grau,29,PER,EXTREMO
3990,M. Carranza,Unión Comercio,28,PER,EXTREMO
3991,P. de la Cruz,Atlético Grau,24,PER,EXTREMO
3992,A. Ramírez,César Vallejo,32,PER,EXTREMO
3993,J. Manzaneda,Los Chankas,29,PER,EXTREMO
3994,R. Gómez,Sport Huancayo,30,PER,EXTREMO
3995,B. Palacios,Sport Boys,26,PER,EXTREMO
3996,J. Bazán,Deportivo Garcilaso,33,PER,EXTREMO
3997,A. Rodríguez,Cienciano,29,PER,EXTREMO
3998,J. Canela,Alianza Atlético,26,PER,EXTREMO
3999,J. Vidales,Carlos Mannucci,32,PER,EXTREMO
4000,V. Perlaza,UTC Cajamarca,29,PER,EXTREMO
4001,J. Grimaldo,Sporting Cristal,21,PER,EXTREMO
4002,C. Ross,Sport Huancayo,33,PER,EXTREMO
4003,K. Serna,Alianza Lima,26,PER,EXTREMO
4004,G. Gentile,Deportivo Garcilaso,29,PER,EXTREMO
4005,E. Terpiłowski,Widzew Łódź,22,POL,EXTREMO
4006,M. Cebula,Raków Częstochowa,28,POL,EXTREMO
4007,Edi Semedo,Aris,24,POL,EXTREMO
4008,M. Bochnak,Cracovia Kraków,26,POL,EXTREMO
4009,H. Balić,Łódzki KS,28,POL,EXTREMO
4010,S. Krykun,Piast Gliwice,27,POL,EXTREMO
4011,J. Bartosz,Puszcza Niepołomice,27,POL,EXTREMO
4012,Pirulo,Łódzki KS,32,POL,EXTREMO
4013,M. Cholewiak,Puszcza Niepołomice,34,POL,EXTREMO
4014,K. Wołkowicz,Stal Mielec,29,POL,EXTREMO
4015,H. Tomalski,Puszcza Niepołomice,30,POL,EXTREMO
4016,D. Kądzior,Piast Gliwice,31,POL,EXTREMO
4017,A. Ba Loua,Lech Poznań,27,POL,EXTREMO
4018,M. Żukowski,Śląsk Wrocław,22,POL,EXTREMO
4019,E. Muçi,Beşiktaş,23,POL,EXTREMO
4020,K. Lukoszek,Górnik Zabrze,22,POL,EXTREMO
4021,Luís Machado,Radomiak Radom,31,POL,EXTREMO
4022,A. Siemaszko,Puszcza Niepołomice,27,POL,EXTREMO
4023,D. Błanik,Korona Kielce,27,POL,EXTREMO
4024,S. Savić,Warta Poznań,30,POL,EXTREMO
4025,D. Yokota,Gent,23,POL,EXTREMO
4026,J. Yeboah,Raków Częstochowa,23,POL,EXTREMO
4027,A. Klimek,Widzew Łódź,21,POL,EXTREMO
4028,K. Hansen,Jagiellonia Białystok,29,POL,EXTREMO
4029,L. Ennali,Górnik Zabrze,22,POL,EXTREMO
4030,José Naranjo,Jagiellonia Białystok,29,POL,EXTREMO
4031,T. Pieńko,Zagłębie Lubin,20,POL,EXTREMO
4032,M. Wdowiak,Zagłębie Lubin,27,POL,EXTREMO
4033,M. Kozak,Ruch Chorzów,27,POL,EXTREMO
4034,K. Hinokio,Stal Mielec,23,POL,EXTREMO
4035,J. Podgórski,Korona Kielce,27,POL,EXTREMO
4036,P. Samiec-Talar,Śląsk Wrocław,22,POL,EXTREMO
4037,A. Kaprálik,Górnik Zabrze,21,POL,EXTREMO
4038,V. Bichakhchyan,Pogoń Szczecin,24,POL,EXTREMO
4039,B. Nowak,Raków Częstochowa,30,POL,EXTREMO
4040,Lisandro Semedo,Radomiak Radom,28,POL,EXTREMO
4041,B. Pawłowski,Widzew Łódź,31,POL,EXTREMO
4042,Nahuel Leiva,Śląsk Wrocław,27,POL,EXTREMO
4043,D. Marczuk,Jagiellonia Białystok,20,POL,EXTREMO
4044,K. Chodyna,Zagłębie Lubin,25,POL,EXTREMO
4045,K. Velde,Lech Poznań,24,POL,EXTREMO
4046,K. Szmyt,Warta Poznań,21,POL,EXTREMO
4047,M. Ameyaw,Piast Gliwice,23,POL,EXTREMO
4048,M. Domański,Stal Mielec,33,POL,EXTREMO
4049,K. Grosicki,Pogoń Szczecin,35,POL,EXTREMO
4050,Sorriso,Famalicão,23,POR1,EXTREMO
4051,A. Trezza,Arouca,24,POR1,EXTREMO
4052,Alberto Soro,Vizela,25,POR1,EXTREMO
4053,Nuno Santos,Vitória Guimarães,25,POR1,EXTREMO
4054,R. N'Do,Estrela Amadora,22,POR1,EXTREMO
4055,Elves Baldé,Farense,24,POR1,EXTREMO
4056,T. Touré,Gil Vicente,21,POR1,EXTREMO
4057,David Neres,Benfica,27,POR1,EXTREMO
4058,Heriberto Tavares,Estoril,27,POR1,EXTREMO
4059,M. Lacava,Vizela,21,POR1,EXTREMO
4060,Ronald,Swansea City,22,POR1,EXTREMO
4061,Madson,Moreirense,24,POR1,EXTREMO
4062,Tiago Morais,Lille,20,POR1,EXTREMO
4063,M. Edwards,Sporting CP,25,POR1,EXTREMO
4064,Paulinho,Sporting CP,31,POR1,EXTREMO
4065,J. Rodríguez,Famalicão,25,POR1,EXTREMO
4066,João Mendes,Vitória Guimarães,29,POR1,EXTREMO
4067,Leandro Sanca,Chaves,24,POR1,EXTREMO
4068,K. Kodisang,Moreirense,24,POR1,EXTREMO
4069,S. Jasper,Portimonense,22,POR1,EXTREMO
4070,Rúben Ribeiro,Chaves,36,POR1,EXTREMO
4071,Joca,Rio Ave,28,POR1,EXTREMO
4072,Chiquinho,Famalicão,24,POR1,EXTREMO
4073,Bruma,Sporting Braga,29,POR1,EXTREMO
4074,Trincão,Sporting CP,24,POR1,EXTREMO
4075,Francisco Conceicão,Porto,21,POR1,EXTREMO
4076,Álvaro Djaló,Sporting Braga,24,POR1,EXTREMO
4077,Nuno Moreira,Casa Pia AC,24,POR1,EXTREMO
4078,Y. Soma,Casa Pia AC,27,POR1,EXTREMO
4079,Bruno Lourenço,Boavista,26,POR1,EXTREMO
4080,João Marques,Estoril,22,POR1,EXTREMO
4081,João Camacho,Moreirense,29,POR1,EXTREMO
4082,M. Belloumi,Farense,21,POR1,EXTREMO
4083,Murilo,Gil Vicente,29,POR1,EXTREMO
4084,Félix Correia,Gil Vicente,23,POR1,EXTREMO
4085,Á. Di María,Benfica,36,POR1,EXTREMO
4086,Léo Jabá,Estrela Amadora,25,POR1,EXTREMO
